,name,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,s118884700,3,40.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,25.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,304.0,157.0,0.0,0.0,0.0,40.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,1.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
1,s010101523,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,299.0,153.0,0.0,0.0,0.0,41.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
2,s960407695,3,38.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,308.0,150.0,0.0,0.0,0.0,49.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,30.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
3,s109138020,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,298.0,154.0,0.0,0.0,0.0,41.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,3.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
4,s931867237,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,23.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,306.0,158.0,0.0,0.0,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,28.0,0.0,1.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
5,s783210479,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,21.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,289.0,145.0,0.0,0.0,0.0,50.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
6,s985670339,3,38.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,21.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,294.0,152.0,0.0,0.0,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
7,s755437464,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,22.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,293.0,144.0,0.0,0.0,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,29.0,0.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
8,s767174684,3,38.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,298.0,154.0,0.0,0.0,0.0,41.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,3.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
9,s732236090,3,38.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,289.0,145.0,0.0,0.0,0.0,41.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,28.0,0.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
